_id,Season,AwayTeam,HomeTeam,MatchDate,Date,FTR,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,League,HomeResultScore,AwayResultScore,HDI,ADI,HGL5,AGL5,HTHF5,ATAF5,HDIL5,ADIL5,HTFL5,ATFL5,HT_PTS_HOME,HT_PTS_AWAY,HTSP,AT_PTS_AWAY,AT_PTS_HOME,ATSP,HTASG,ATASG,SGD
"ObjectId(""682b8a7d0b6a9f2c872ef806"")",2425,Monza,Lazio,2025-02-09T00:00:00.000Z,09/02/2025,H,5,1,1.0,0.0,26.0,3.0,9.0,1.0,8.0,1.0,10.0,12.0,0.0,1.0,0.0,0.0,I1,3,0,0.0,5.0,6.0,4.0,5.0,1.0,85.0,120.0,7.0,3.0,30,15,45,10,40,50,33,15,18
"ObjectId(""682b8a7d0b6a9f2c872ef807"")",2425,Monza,Juventus,2025-04-27T00:00:00.000Z,27/04/2025,H,2,0,2.0,0.0,10.0,12.0,5.0,3.0,0.0,5.0,17.0,5.0,3.0,3.0,1.0,0.0,I1,3,0,40.0,15.0,6.0,3.0,12.0,0.0,30.0,40.0,7.0,1.0,37,10,47,10,40,50,29,15,14
"ObjectId(""682b8a7d0b6a9f2c872ef808"")",2425,Monza,Verona,2024-10-21T00:00:00.000Z,21/10/2024,A,0,3,0.0,1.0,16.0,10.0,4.0,4.0,9.0,6.0,8.0,13.0,3.0,2.0,0.0,0.0,I1,0,3,15.0,10.0,7.0,2.0,6.0,2.0,85.0,40.0,6.0,3.0,16,34,50,10,40,50,14,15,-1
"ObjectId(""682b8a7d0b6a9f2c872ef809"")",2425,Monza,Venezia,2025-04-12T00:00:00.000Z,12/04/2025,H,1,0,0.0,0.0,9.0,10.0,4.0,3.0,3.0,4.0,20.0,20.0,5.0,3.0,1.0,0.0,I1,3,0,50.0,15.0,1.0,3.0,3.0,0.0,65.0,45.0,4.0,1.0,20,29,49,10,40,50,15,15,0
"ObjectId(""682b8a7d0b6a9f2c872ef80a"")",2425,Monza,Napoli,2024-09-29T00:00:00.000Z,29/09/2024,H,2,0,2.0,0.0,11.0,5.0,2.0,1.0,1.0,3.0,16.0,8.0,1.0,2.0,0.0,0.0,I1,3,0,5.0,10.0,5.0,2.0,6.0,2.0,20.0,30.0,10.0,3.0,42,9,51,10,40,50,30,15,15
"ObjectId(""682b8a7d0b6a9f2c872ef80b"")",2425,Monza,Roma,2025-02-24T00:00:00.000Z,24/02/2025,H,4,0,2.0,0.0,23.0,5.0,6.0,2.0,6.0,3.0,6.0,7.0,0.0,1.0,0.0,0.0,I1,3,0,0.0,5.0,15.0,4.0,13.0,0.0,50.0,125.0,13.0,1.0,38,14,52,10,40,50,34,15,19
"ObjectId(""682b8a7d0b6a9f2c872ef80d"")",2425,Monza,Bologna,2025-01-18T00:00:00.000Z,18/01/2025,H,3,1,2.0,1.0,18.0,3.0,7.0,1.0,4.0,0.0,16.0,18.0,1.0,3.0,0.0,0.0,I1,3,0,5.0,15.0,9.0,4.0,10.0,2.0,75.0,110.0,8.0,3.0,37,10,47,10,40,50,32,15,17
"ObjectId(""682b8a7d0b6a9f2c872ef80e"")",2425,Monza,Como,2024-11-30T00:00:00.000Z,30/11/2024,D,1,1,1.0,0.0,17.0,9.0,3.0,3.0,11.0,4.0,16.0,11.0,3.0,0.0,0.0,0.0,I1,1,1,15.0,0.0,7.0,6.0,5.0,5.0,95.0,65.0,1.0,2.0,29,20,49,10,40,50,28,15,13
"ObjectId(""682b8a7d0b6a9f2c872ef80f"")",2425,Monza,Fiorentina,2024-09-01T00:00:00.000Z,01/09/2024,D,2,2,1.0,2.0,15.0,4.0,5.0,3.0,6.0,0.0,11.0,21.0,2.0,4.0,0.0,0.0,I1,1,1,10.0,20.0,0.0,0.0,1.0,1.0,5.0,10.0,2.0,1.0,37,13,50,10,40,50,29,15,14
"ObjectId(""682b8a7d0b6a9f2c872ef810"")",2425,Reims,Montpellier,2025-04-27T00:00:00.000Z,27/04/2025,D,0,0,0.0,0.0,12.0,8.0,2.0,3.0,5.0,5.0,17.0,13.0,3.0,3.0,0.0,0.0,F1,1,1,15.0,15.0,1.0,2.0,0.0,4.0,80.0,75.0,0.0,10.0,13,34,47,17,26,43,17,15,2
"ObjectId(""682b8a7d0b6a9f2c872ef811"")",2425,Reims,Lens,2025-04-11T00:00:00.000Z,11/04/2025,A,0,2,0.0,1.0,37.0,10.0,14.0,2.0,9.0,2.0,9.0,7.0,1.0,0.0,0.0,0.0,F1,0,3,5.0,0.0,6.0,1.0,9.0,2.0,80.0,85.0,9.0,4.0,20,26,46,17,26,43,15,15,0
"ObjectId(""682b8a7d0b6a9f2c872ef812"")",2425,Reims,Nantes,2024-09-15T00:00:00.000Z,15/09/2024,A,1,2,1.0,1.0,18.0,11.0,6.0,4.0,6.0,3.0,14.0,5.0,3.0,1.0,0.0,0.0,F1,0,3,15.0,5.0,2.0,2.0,3.0,1.0,0.0,5.0,7.0,4.0,18,24,42,17,26,43,16,15,1
"ObjectId(""682b8a7d0b6a9f2c872ef813"")",2425,Reims,Toulouse,2024-11-03T00:00:00.000Z,03/11/2024,H,1,0,0.0,0.0,13.0,13.0,6.0,2.0,6.0,7.0,16.0,15.0,0.0,3.0,0.0,0.0,F1,3,0,0.0,15.0,5.0,8.0,5.0,7.0,75.0,40.0,4.0,7.0,20,26,46,17,26,43,20,15,5
"ObjectId(""682b8a7d0b6a9f2c872ef814"")",2425,Reims,St Etienne,2025-01-04T00:00:00.000Z,04/01/2025,H,3,1,0.0,1.0,14.0,11.0,4.0,1.0,6.0,9.0,19.0,10.0,2.0,1.0,0.0,0.0,F1,3,0,10.0,5.0,6.0,7.0,9.0,7.0,50.0,75.0,3.0,6.0,21,24,45,17,26,43,22,15,7
"ObjectId(""682b8a7d0b6a9f2c872ef815"")",2425,Reims,Monaco,2025-02-28T00:00:00.000Z,28/02/2025,H,3,0,2.0,0.0,23.0,9.0,9.0,5.0,7.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,F1,3,0,0.0,0.0,18.0,2.0,12.0,2.0,50.0,85.0,9.0,1.0,39,9,48,17,26,43,38,15,23
"ObjectId(""682b8a7d0b6a9f2c872ef816"")",2425,Reims,Strasbourg,2024-12-08T00:00:00.000Z,08/12/2024,D,0,0,0.0,0.0,7.0,11.0,2.0,3.0,3.0,2.0,13.0,16.0,1.0,2.0,0.0,0.0,F1,1,1,5.0,10.0,8.0,9.0,8.0,9.0,75.0,70.0,3.0,4.0,35,8,43,17,26,43,31,15,16
"ObjectId(""682b8a7d0b6a9f2c872ef817"")",2425,Reims,Le Havre,2024-11-10T00:00:00.000Z,10/11/2024,A,0,3,0.0,2.0,10.0,18.0,3.0,7.0,8.0,7.0,10.0,17.0,1.0,4.0,0.0,0.0,F1,0,3,5.0,20.0,5.0,8.0,6.0,7.0,55.0,55.0,3.0,6.0,11,38,49,17,26,43,15,15,0
"ObjectId(""682b8a7d0b6a9f2c872ef818"")",2425,Reims,Auxerre,2024-10-20T00:00:00.000Z,20/10/2024,H,2,1,1.0,0.0,10.0,15.0,8.0,3.0,5.0,9.0,6.0,10.0,2.0,3.0,0.0,0.0,F1,3,0,10.0,15.0,5.0,7.0,6.0,7.0,25.0,25.0,3.0,13.0,27,18,45,17,26,43,24,15,9
"ObjectId(""682b8a7d0b6a9f2c872ef819"")",2425,Reims,Paris SG,2025-01-25T00:00:00.000Z,25/01/2025,D,1,1,0.0,0.0,18.0,6.0,7.0,3.0,8.0,1.0,13.0,13.0,2.0,2.0,0.0,0.0,F1,1,1,10.0,10.0,10.0,5.0,13.0,4.0,25.0,65.0,13.0,3.0,41,5,46,17,26,43,42,15,27
"ObjectId(""682b8a7d0b6a9f2c872ef81a"")",2425,Reims,Rennes,2025-02-21T00:00:00.000Z,21/02/2025,H,1,0,1.0,0.0,26.0,3.0,5.0,0.0,9.0,2.0,15.0,7.0,1.0,2.0,0.0,2.0,F1,3,0,5.0,60.0,5.0,5.0,6.0,5.0,85.0,45.0,6.0,2.0,28,22,50,17,26,43,25,15,10
"ObjectId(""682b8a7d0b6a9f2c872ef81c"")",2425,Reims,Angers,2024-09-29T00:00:00.000Z,29/09/2024,A,1,3,0.0,2.0,14.0,21.0,3.0,10.0,5.0,4.0,7.0,11.0,0.0,3.0,0.0,0.0,F1,0,3,0.0,15.0,2.0,4.0,1.0,4.0,40.0,10.0,2.0,8.0,17,32,49,17,26,43,18,15,3
"ObjectId(""682b8a7d0b6a9f2c872ef81d"")",2425,Reims,Lyon,2025-02-09T00:00:00.000Z,09/02/2025,H,4,0,1.0,0.0,15.0,9.0,9.0,2.0,6.0,6.0,10.0,12.0,0.0,0.0,0.0,0.0,F1,3,0,0.0,0.0,8.0,5.0,11.0,5.0,30.0,60.0,5.0,2.0,32,14,46,17,26,43,35,15,20
"ObjectId(""682b8a7d0b6a9f2c872ef81e"")",2425,Reims,Nice,2025-05-02T00:00:00.000Z,02/05/2025,H,1,0,1.0,0.0,8.0,16.0,2.0,3.0,5.0,3.0,14.0,21.0,2.0,2.0,0.0,0.0,F1,3,0,10.0,10.0,6.0,2.0,7.0,5.0,50.0,90.0,7.0,10.0,34,10,44,17,26,43,32,15,17
"ObjectId(""682b8a7d0b6a9f2c872ef81f"")",2425,Reims,Brest,2025-03-16T00:00:00.000Z,16/03/2025,D,0,0,0.0,0.0,11.0,12.0,0.0,2.0,4.0,4.0,9.0,13.0,1.0,3.0,1.0,0.0,F1,1,1,30.0,15.0,12.0,2.0,10.0,1.0,40.0,75.0,8.0,0.0,33,15,48,17,26,43,31,15,16
"ObjectId(""682b8a7d0b6a9f2c872ef821"")",2425,Strasbourg,Lens,2025-02-16T00:00:00.000Z,16/02/2025,A,0,2,0.0,0.0,7.0,13.0,0.0,5.0,7.0,3.0,12.0,15.0,4.0,2.0,1.0,0.0,F1,0,3,45.0,10.0,5.0,7.0,6.0,7.0,90.0,65.0,9.0,10.0,20,26,46,22,25,47,15,23,-8
"ObjectId(""682b8a7d0b6a9f2c872ef822"")",2425,Strasbourg,Nantes,2025-03-09T00:00:00.000Z,09/03/2025,A,0,1,0.0,0.0,11.0,9.0,2.0,1.0,3.0,9.0,12.0,17.0,1.0,1.0,0.0,0.0,F1,0,3,5.0,5.0,7.0,6.0,8.0,10.0,60.0,100.0,6.0,10.0,18,24,42,22,25,47,16,23,-7
"ObjectId(""682b8a7d0b6a9f2c872ef823"")",2425,Strasbourg,Toulouse,2025-01-12T00:00:00.000Z,12/01/2025,A,1,2,1.0,2.0,19.0,8.0,5.0,2.0,3.0,2.0,12.0,14.0,1.0,4.0,0.0,0.0,F1,0,3,5.0,20.0,7.0,7.0,10.0,3.0,35.0,30.0,9.0,7.0,20,26,46,22,25,47,20,23,-3
"ObjectId(""682b8a7d0b6a9f2c872ef824"")",2425,Strasbourg,St Etienne,2024-11-02T00:00:00.000Z,02/11/2024,H,2,0,0.0,0.0,13.0,9.0,3.0,3.0,2.0,3.0,9.0,4.0,2.0,1.0,0.0,0.0,F1,3,0,10.0,5.0,4.0,9.0,6.0,2.0,40.0,45.0,4.0,8.0,21,24,45,22,25,47,22,23,-1
"ObjectId(""682b8a7d0b6a9f2c872ef825"")",2425,Strasbourg,Monaco,2025-04-19T00:00:00.000Z,19/04/2025,D,0,0,0.0,0.0,12.0,5.0,4.0,2.0,3.0,2.0,18.0,10.0,3.0,3.0,0.0,0.0,F1,1,1,15.0,15.0,19.0,5.0,15.0,12.0,35.0,105.0,10.0,13.0,39,9,48,22,25,47,38,23,15
"ObjectId(""682b8a7d0b6a9f2c872ef826"")",2425,Strasbourg,Reims,2025-04-06T00:00:00.000Z,06/04/2025,A,0,1,0.0,1.0,14.0,13.0,7.0,4.0,4.0,7.0,11.0,9.0,2.0,2.0,1.0,1.0,F1,0,3,35.0,35.0,5.0,5.0,4.0,10.0,65.0,85.0,4.0,13.0,16,31,47,22,25,47,17,23,-6
"ObjectId(""682b8a7d0b6a9f2c872ef827"")",2425,Strasbourg,Le Havre,2024-12-15T00:00:00.000Z,15/12/2024,A,0,3,0.0,2.0,11.0,9.0,1.0,5.0,3.0,2.0,11.0,7.0,0.0,1.0,0.0,0.0,F1,0,3,0.0,5.0,1.0,7.0,3.0,1.0,50.0,35.0,6.0,1.0,11,38,49,22,25,47,15,23,-8
"ObjectId(""682b8a7d0b6a9f2c872ef828"")",2425,Strasbourg,Auxerre,2025-03-02T00:00:00.000Z,02/03/2025,A,0,1,0.0,0.0,14.0,6.0,5.0,3.0,5.0,3.0,10.0,10.0,1.0,3.0,0.0,1.0,F1,0,3,5.0,40.0,8.0,8.0,7.0,10.0,60.0,65.0,6.0,10.0,27,18,45,22,25,47,24,23,1
"ObjectId(""682b8a7d0b6a9f2c872ef829"")",2425,Strasbourg,Paris SG,2024-10-19T00:00:00.000Z,19/10/2024,H,4,2,1.0,0.0,18.0,16.0,10.0,8.0,5.0,5.0,10.0,12.0,2.0,2.0,0.0,0.0,F1,3,0,10.0,10.0,12.0,7.0,9.0,2.0,20.0,35.0,11.0,6.0,41,5,46,22,25,47,42,23,19
"ObjectId(""682b8a7d0b6a9f2c872ef82a"")",2425,Strasbourg,Lille,2024-09-21T00:00:00.000Z,21/09/2024,D,3,3,2.0,2.0,15.0,12.0,7.0,9.0,9.0,5.0,16.0,12.0,2.0,2.0,0.0,0.0,F1,1,1,10.0,10.0,3.0,4.0,3.0,1.0,20.0,25.0,6.0,5.0,34,10,44,22,25,47,29,23,6
"ObjectId(""682b8a7d0b6a9f2c872ef82b"")",2425,Strasbourg,Rennes,2025-02-02T00:00:00.000Z,02/02/2025,H,1,0,0.0,0.0,13.0,7.0,3.0,3.0,6.0,2.0,14.0,10.0,3.0,3.0,0.0,0.0,F1,3,0,15.0,15.0,9.0,8.0,6.0,7.0,50.0,50.0,3.0,13.0,28,22,50,22,25,47,25,23,2
"ObjectId(""682b8a7d0b6a9f2c872ef82c"")",2425,Strasbourg,Marseille,2025-01-19T00:00:00.000Z,19/01/2025,D,1,1,0.0,1.0,18.0,7.0,3.0,3.0,9.0,3.0,13.0,14.0,3.0,3.0,0.0,0.0,F1,1,1,15.0,15.0,9.0,7.0,7.0,6.0,80.0,40.0,13.0,10.0,31,13,44,22,25,47,37,23,14
"ObjectId(""682b8a7d0b6a9f2c872ef82d"")",2425,Strasbourg,Angers,2025-05-10T00:00:00.000Z,10/05/2025,H,2,1,1.0,1.0,5.0,15.0,2.0,3.0,2.0,6.0,6.0,10.0,2.0,2.0,0.0,0.0,F1,3,0,10.0,10.0,2.0,5.0,3.0,13.0,30.0,105.0,6.0,11.0,17,32,49,22,25,47,18,23,-5
"ObjectId(""682b8a7d0b6a9f2c872ef82e"")",2425,Strasbourg,Lyon,2024-08-30T00:00:00.000Z,30/08/2024,H,4,3,1.0,1.0,22.0,14.0,13.0,7.0,9.0,2.0,10.0,6.0,3.0,2.0,0.0,0.0,F1,3,0,15.0,10.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,4.0,32,14,46,22,25,47,35,23,12
"ObjectId(""682b8a7d0b6a9f2c872ef82f"")",2425,Strasbourg,Nice,2024-11-24T00:00:00.000Z,24/11/2024,H,2,1,0.0,1.0,15.0,10.0,5.0,3.0,4.0,7.0,16.0,8.0,2.0,0.0,0.0,0.0,F1,3,0,10.0,0.0,14.0,9.0,9.0,2.0,45.0,50.0,9.0,4.0,34,10,44,22,25,47,32,23,9
"ObjectId(""682b8a7d0b6a9f2c872ef830"")",2425,Strasbourg,Brest,2024-11-30T00:00:00.000Z,30/11/2024,H,3,1,2.0,0.0,11.0,12.0,8.0,4.0,4.0,3.0,15.0,8.0,3.0,2.0,0.0,0.0,F1,3,0,15.0,10.0,9.0,9.0,10.0,1.0,60.0,35.0,4.0,3.0,33,15,48,22,25,47,31,23,8
"ObjectId(""682b8a7d0b6a9f2c872ef831"")",2425,Paris SG,Montpellier,2025-05-10T00:00:00.000Z,10/05/2025,A,1,4,0.0,1.0,9.0,10.0,4.0,8.0,5.0,4.0,14.0,11.0,1.0,1.0,0.0,0.0,F1,0,3,5.0,5.0,1.0,15.0,1.0,10.0,75.0,30.0,1.0,7.0,13,34,47,40,7,47,17,47,-30
"ObjectId(""682b8a7d0b6a9f2c872ef832"")",2425,Paris SG,Lens,2025-01-18T00:00:00.000Z,18/01/2025,A,1,2,1.0,0.0,10.0,9.0,5.0,7.0,6.0,1.0,12.0,8.0,2.0,2.0,0.0,0.0,F1,0,3,10.0,10.0,6.0,12.0,6.0,11.0,105.0,30.0,10.0,11.0,20,26,46,40,7,47,15,47,-32
"ObjectId(""682b8a7d0b6a9f2c872ef833"")",2425,Paris SG,Nantes,2025-04-22T00:00:00.000Z,22/04/2025,D,1,1,0.0,1.0,8.0,10.0,2.0,5.0,4.0,4.0,5.0,9.0,2.0,0.0,0.0,0.0,F1,1,1,10.0,0.0,5.0,19.0,7.0,15.0,80.0,20.0,6.0,15.0,18,24,42,40,7,47,16,47,-31
"ObjectId(""682b8a7d0b6a9f2c872ef834"")",2425,Paris SG,Toulouse,2025-02-15T00:00:00.000Z,15/02/2025,A,0,1,0.0,0.0,14.0,20.0,4.0,6.0,5.0,2.0,9.0,6.0,2.0,0.0,0.0,0.0,F1,0,3,10.0,0.0,7.0,15.0,7.0,13.0,35.0,30.0,3.0,13.0,20,26,46,40,7,47,20,47,-27
"ObjectId(""682b8a7d0b6a9f2c872ef835"")",2425,Paris SG,St Etienne,2025-03-29T00:00:00.000Z,29/03/2025,A,1,6,1.0,1.0,11.0,22.0,2.0,10.0,3.0,6.0,9.0,12.0,2.0,0.0,0.0,0.0,F1,0,3,10.0,0.0,8.0,15.0,5.0,15.0,50.0,30.0,5.0,15.0,21,24,45,40,7,47,22,47,-25
"ObjectId(""682b8a7d0b6a9f2c872ef836"")",2425,Paris SG,Monaco,2024-12-18T00:00:00.000Z,18/12/2024,A,2,4,0.0,1.0,15.0,17.0,5.0,12.0,1.0,9.0,11.0,11.0,2.0,0.0,0.0,0.0,F1,0,3,10.0,0.0,7.0,9.0,10.0,9.0,75.0,35.0,10.0,11.0,39,9,48,40,7,47,38,47,-9
"ObjectId(""682b8a7d0b6a9f2c872ef837"")",2425,Paris SG,Reims,2024-09-21T00:00:00.000Z,21/09/2024,D,1,1,1.0,0.0,8.0,11.0,1.0,4.0,3.0,5.0,11.0,6.0,2.0,1.0,0.0,0.0,F1,1,1,10.0,5.0,2.0,7.0,3.0,6.0,45.0,10.0,7.0,12.0,16,31,47,40,7,47,17,47,-30
"ObjectId(""682b8a7d0b6a9f2c872ef838"")",2425,Paris SG,Strasbourg,2025-05-03T00:00:00.000Z,03/05/2025,H,2,1,2.0,0.0,9.0,20.0,2.0,4.0,6.0,2.0,14.0,13.0,1.0,2.0,0.0,0.0,F1,3,0,5.0,10.0,11.0,15.0,11.0,13.0,35.0,20.0,11.0,10.0,35,8,43,40,7,47,31,47,-16
"ObjectId(""682b8a7d0b6a9f2c872ef83a"")",2425,Paris SG,Auxerre,2024-12-06T00:00:00.000Z,06/12/2024,D,0,0,0.0,0.0,6.0,25.0,2.0,11.0,3.0,15.0,8.0,7.0,2.0,1.0,0.0,0.0,F1,1,1,10.0,5.0,10.0,12.0,12.0,11.0,55.0,40.0,10.0,13.0,27,18,45,40,7,47,24,47,-23
"ObjectId(""682b8a7d0b6a9f2c872ef83b"")",2425,Paris SG,Lille,2024-09-01T00:00:00.000Z,01/09/2024,A,1,3,0.0,2.0,10.0,10.0,4.0,7.0,3.0,1.0,7.0,5.0,3.0,2.0,0.0,0.0,F1,0,3,15.0,10.0,2.0,4.0,3.0,3.0,5.0,0.0,6.0,6.0,34,10,44,40,7,47,29,47,-18
"ObjectId(""682b8a7d0b6a9f2c872ef83c"")",2425,Paris SG,Rennes,2025-03-08T00:00:00.000Z,08/03/2025,A,1,4,0.0,1.0,13.0,19.0,3.0,9.0,3.0,2.0,11.0,6.0,2.0,3.0,0.0,0.0,F1,0,3,10.0,15.0,4.0,15.0,6.0,15.0,75.0,15.0,12.0,15.0,28,22,50,40,7,47,25,47,-22
"ObjectId(""682b8a7d0b6a9f2c872ef83d"")",2425,Paris SG,Marseille,2024-10-27T00:00:00.000Z,27/10/2024,A,0,3,0.0,3.0,5.0,19.0,1.0,8.0,1.0,2.0,4.0,7.0,1.0,0.0,1.0,0.0,F1,0,3,30.0,0.0,5.0,9.0,5.0,8.0,100.0,25.0,10.0,11.0,31,13,44,40,7,47,37,47,-10
"ObjectId(""682b8a7d0b6a9f2c872ef83e"")",2425,Paris SG,Angers,2024-11-09T00:00:00.000Z,09/11/2024,A,2,4,0.0,4.0,10.0,26.0,3.0,12.0,6.0,8.0,5.0,16.0,0.0,3.0,0.0,0.0,F1,0,3,0.0,15.0,7.0,12.0,4.0,11.0,45.0,25.0,8.0,13.0,17,32,49,40,7,47,18,47,-29
"ObjectId(""682b8a7d0b6a9f2c872ef83f"")",2425,Paris SG,Lyon,2025-02-23T00:00:00.000Z,23/02/2025,A,2,3,0.0,0.0,14.0,15.0,7.0,8.0,5.0,4.0,12.0,8.0,1.0,1.0,0.0,0.0,F1,0,3,5.0,5.0,10.0,12.0,13.0,13.0,30.0,15.0,8.0,13.0,32,14,46,40,7,47,35,47,-12
"ObjectId(""682b8a7d0b6a9f2c872ef840"")",2425,Paris SG,Nice,2024-10-06T00:00:00.000Z,06/10/2024,D,1,1,1.0,0.0,9.0,19.0,3.0,9.0,5.0,15.0,7.0,9.0,1.0,2.0,0.0,0.0,F1,1,1,5.0,10.0,9.0,8.0,4.0,7.0,20.0,15.0,8.0,13.0,34,10,44,40,7,47,32,47,-15
"ObjectId(""682b8a7d0b6a9f2c872ef841"")",2425,Paris SG,Brest,2025-02-01T00:00:00.000Z,01/02/2025,A,2,5,0.0,1.0,14.0,14.0,7.0,7.0,4.0,7.0,9.0,12.0,1.0,0.0,0.0,0.0,F1,0,3,5.0,0.0,10.0,13.0,10.0,13.0,45.0,30.0,12.0,13.0,33,15,48,40,7,47,31,47,-16
"ObjectId(""682b8a7d0b6a9f2c872ef864"")",2425,Empoli,Cagliari,2024-09-20T00:00:00.000Z,20/09/2024,A,0,2,0.0,1.0,21.0,9.0,2.0,4.0,10.0,4.0,15.0,21.0,1.0,2.0,0.0,0.0,I1,0,3,5.0,10.0,1.0,3.0,2.0,4.0,25.0,30.0,2.0,6.0,19,31,50,15,33,48,21,20,1
"ObjectId(""682b8a7d0b6a9f2c872ef865"")",2425,Empoli,Atalanta,2024-12-22T00:00:00.000Z,22/12/2024,H,3,2,2.0,1.0,16.0,7.0,7.0,3.0,6.0,3.0,11.0,15.0,1.0,1.0,0.0,0.0,I1,3,0,5.0,5.0,17.0,7.0,15.0,5.0,25.0,80.0,15.0,5.0,32,17,49,15,33,48,34,20,14
"ObjectId(""682b8a7d0b6a9f2c872ef866"")",2425,Empoli,Parma,2024-10-27T00:00:00.000Z,27/10/2024,D,1,1,0.0,1.0,17.0,6.0,4.0,2.0,9.0,3.0,12.0,17.0,4.0,5.0,0.0,0.0,I1,1,1,20.0,25.0,7.0,6.0,4.0,7.0,65.0,60.0,3.0,5.0,20,29,49,15,33,48,25,20,5
"ObjectId(""682b8a7d0b6a9f2c872ef867"")",2425,Empoli,Torino,2025-03-15T00:00:00.000Z,15/03/2025,H,1,0,0.0,0.0,13.0,16.0,3.0,2.0,5.0,5.0,9.0,12.0,1.0,0.0,0.0,0.0,I1,3,0,5.0,0.0,6.0,4.0,9.0,2.0,45.0,65.0,8.0,1.0,25,22,47,15,33,48,17,20,-3
"ObjectId(""682b8a7d0b6a9f2c872ef868"")",2425,Empoli,Genoa,2025-03-02T00:00:00.000Z,02/03/2025,D,1,1,0.0,1.0,5.0,7.0,1.0,1.0,3.0,6.0,12.0,18.0,1.0,3.0,0.0,0.0,I1,1,1,5.0,15.0,6.0,5.0,10.0,1.0,35.0,55.0,7.0,1.0,22,25,47,15,33,48,19,20,-1
"ObjectId(""682b8a7d0b6a9f2c872ef869"")",2425,Empoli,Lecce,2024-11-08T00:00:00.000Z,08/11/2024,D,1,1,0.0,1.0,18.0,11.0,3.0,6.0,4.0,3.0,7.0,24.0,0.0,3.0,0.0,0.0,I1,1,1,0.0,15.0,4.0,7.0,7.0,8.0,105.0,85.0,3.0,4.0,15,33,48,15,33,48,12,20,-8
"ObjectId(""682b8a7d0b6a9f2c872ef86a"")",2425,Empoli,Udinese,2025-02-16T00:00:00.000Z,16/02/2025,H,3,0,1.0,0.0,17.0,16.0,9.0,4.0,9.0,5.0,12.0,17.0,0.0,0.0,0.0,0.0,I1,3,0,0.0,0.0,7.0,9.0,5.0,4.0,40.0,65.0,5.0,1.0,24,27,51,15,33,48,20,20,0
"ObjectId(""682b8a7d0b6a9f2c872ef86b"")",2425,Empoli,Inter,2025-01-19T00:00:00.000Z,19/01/2025,H,3,1,0.0,0.0,18.0,5.0,7.0,1.0,7.0,3.0,11.0,9.0,0.0,0.0,0.0,0.0,I1,3,0,0.0,0.0,9.0,8.0,11.0,5.0,35.0,50.0,13.0,1.0,42,9,51,15,33,48,38,20,18
"ObjectId(""682b8a7d0b6a9f2c872ef86c"")",2425,Empoli,Lazio,2024-10-06T00:00:00.000Z,06/10/2024,H,2,1,1.0,1.0,16.0,7.0,6.0,2.0,5.0,3.0,10.0,17.0,2.0,4.0,0.0,0.0,I1,3,0,10.0,20.0,7.0,5.0,7.0,7.0,35.0,40.0,7.0,9.0,30,15,45,15,33,48,33,20,13
"ObjectId(""682b8a7d0b6a9f2c872ef86d"")",2425,Empoli,Juventus,2025-02-02T00:00:00.000Z,02/02/2025,H,4,1,0.0,1.0,23.0,10.0,8.0,3.0,8.0,6.0,14.0,13.0,0.0,3.0,0.0,1.0,I1,3,0,0.0,40.0,10.0,8.0,9.0,4.0,40.0,35.0,6.0,2.0,37,10,47,15,33,48,29,20,9
"ObjectId(""682b8a7d0b6a9f2c872ef86e"")",2425,Empoli,Verona,2024-12-08T00:00:00.000Z,08/12/2024,A,1,4,1.0,4.0,12.0,15.0,3.0,5.0,5.0,8.0,15.0,16.0,2.0,2.0,0.0,0.0,I1,0,3,10.0,10.0,7.0,5.0,6.0,5.0,115.0,80.0,3.0,5.0,16,34,50,15,33,48,14,20,-6
"ObjectId(""682b8a7d0b6a9f2c872ef86f"")",2425,Empoli,Venezia,2025-01-04T00:00:00.000Z,04/01/2025,D,1,1,1.0,1.0,8.0,18.0,3.0,6.0,2.0,8.0,15.0,14.0,1.0,2.0,0.0,0.0,I1,1,1,5.0,10.0,8.0,8.0,7.0,5.0,35.0,65.0,5.0,3.0,20,29,49,15,33,48,15,20,-5
"ObjectId(""682b8a7d0b6a9f2c872ef870"")",2425,Empoli,Napoli,2025-04-14T00:00:00.000Z,14/04/2025,H,3,0,1.0,0.0,17.0,12.0,6.0,1.0,5.0,5.0,8.0,15.0,1.0,1.0,0.0,0.0,I1,3,0,5.0,5.0,8.0,3.0,11.0,2.0,20.0,105.0,9.0,3.0,42,9,51,15,33,48,30,20,10
"ObjectId(""682b8a7d0b6a9f2c872ef872"")",2425,Empoli,Bologna,2024-08-31T00:00:00.000Z,31/08/2024,D,1,1,1.0,1.0,14.0,4.0,3.0,2.0,6.0,3.0,15.0,18.0,0.0,3.0,0.0,0.0,I1,1,1,0.0,15.0,1.0,2.0,1.0,3.0,0.0,15.0,1.0,4.0,37,10,47,15,33,48,32,20,12
